source_file,paragraph_id,text,language,length
Allergies in Dogs - Dog Owners - Merck Veterinary Manual.pdf,11,"El diagndstico de las alergias transmitidas por el alrees dificil debide ala falta de pruebas que ppermitan identiicar la afeccién con certeza. En su lugar, el diagnéstico se basa en la edad, la raza, los sintomas y el historia clinico (como la edad en que aparecieron los primeros sintomas y la respuesta al tratamiento), Deben descartarse otvas causas de los sintomas. Las pruebas de alergia no pueden diagnosticar alergias, pero pueden utllzarse para identificar los alérgenos causantes y formular un programa de tratamiento de inmunaterapla especiico,",es,555
Allergies in Dogs - Dog Owners - Merck Veterinary Manual.pdf,12,"La dermatitis atépica es una enfermedad erénica que requlere un tratamiento a largo plazo y revisiones veterinarias periédicas. El tratamiento ncluye diversas opciones: evitar evlos alérgeno(s) causante(), controlar los signos de picaz6n, baflary mejorar la higiene del pelaj, controlar os factores que contribuyen a los brates (como pulgas o infecciones secundarias) @ |nmunoterapia (por ejemplo, una vacuna contra la alergla) Un buen plan de tratamiento requiere 1 uso de varios tratamientos diferentes, a comprensién y las expectativas razonables de respuesta por parte del duefio de la mascota, y evaluaciones frecuentes de la evolucién para poder ajustar el plan segtn sea necesario. Los tratamientos utli2ados para los brotes repentinos suelen ser diferentes de los utlizados para el tratamiento a largo plazo. Siga atentamente las Instrucciones de su veterinaro",es,868
Allergies in Dogs - Dog Owners - Merck Veterinary Manual.pdf,13,"La inmunoterapia busca aumentar la tolerancia del perro alos alérgenos amblentales. Ee! tratamiento preferido por la mayoria de los dermatélogos y alerg6logos veterinarios. La preparacién de la vacuna contra la alerga (inyeccién antlalérgica) implica la seleccién de alérgenos individuales para cada perro. La seleccién de alérgenos se determina comparando los resultados de las pruebas con los alérgenos predominantes durante la épaca del afio en que el perro presenta sintomas. La inmunoterapia puede administrarse en forma de inyecclones 0 gotas ntialérgeas. El perro debe cooperar lo suficiente para recibir las Inyecciones o gotas. Si se utlizan inyecciones, es posible que tenga que administrar algunas dosis usted mismo. Su veterinario puede brindarle capactacién y la mayorla de los duetios aprenden a administrar las Inyecciones antialérgicas muy bien, mientras que otras pueden necesita la ayuda de un amigo © ‘miembro del personal veterinario capacitado, Su veterinario determinar8 la frecuenca de los tratamientes ya dasis administrada,",es,1048
Allergies in Dogs - Dog Owners - Merck Veterinary Manual.pdf,14,"El tratamiento requlere un compromiso a largo plazo, Debe estar dspuesto a seguir las Instrucciones con precision, ser paciente y poder comunicarse eflcazmente con su veterinaro. El tratamiento puede aumentar os sintomasinicialmente, Si esto ocurre, contacte a su veterinario de inmediato. Es posible que la mejoria no sea visible hasta pasados 6 meses, y podria requerirse ln afo de tratamiento antes de saber sia inmunoterapia esté funcionando. La mejor manera de cevaluar el tratamiento es comparar el grado de enfermedad o malestar entre estaciones similares. A menudo se requieren medicamentos contra la picazén y antibiéicos durante la fase Incial del tratamiento y pueden ser necesarios de forma incermitente alo largo del afio. No asuma que la inmunoterapia ha fallado si aparecen sintomas durante laterapla, ya que podrian",es,831
Allergies in Dogs - Dog Owners - Merck Veterinary Manual.pdf,15,"tpt merctvtmanus comidog-onnerstkn order dog abergesin-doge#Food Aegis, 2207010",nl,79
Allergies in Dogs - Dog Owners - Merck Veterinary Manual.pdf,16,"arms, 607m ‘AeglesinDogs-Dog Owners Merck Veterinary Manual deberse a otra causa (como una infeccién). Consulte a su veterinario st los sintomas reaparecen, cambian 0 no se resuelven durante el tratamiento.",es,206
Allergies in Dogs - Dog Owners - Merck Veterinary Manual.pdf,17,"Las vacunas contra la alergia mejoran la condicién, pero no curan la enfermedad. Muchos animales atin pueden requerir medicamentos contra la plcazén durante los brotes estacionales.",es,181
Allergies in Dogs - Dog Owners - Merck Veterinary Manual.pdf,18,Alergias alimentarias,pt,21
Allergies in Dogs - Dog Owners - Merck Veterinary Manual.pdf,19,"Entre las mascotas, as alergias allmentarias son menos comunes que las alergias transmitidas por el aire. Cualquier raza puede desarrollaralergias alimentarias, pero el riesgo puede ser mayor €en el caso de los labradores retrievers, los west highland white teriersy los cocker spaniels. Los signos de la alergiaalimentaria son similares a los de las alergias transmitidas por el aire, salvo {que la intensidad del picor varia poco de una estacion a otra. La edad de aparicién es variable. La dlistribuclén e intensidad del picor varian entre animales.",es,552
Allergies in Dogs - Dog Owners - Merck Veterinary Manual.pdf,20,"Las alergias alimentarias se diagnostican administrando una dietalimitada (de eliminacién o hidrolizada) y observando sila picazén desaparece. Los andisis de sangre y cutsneos no son flables para el diagnéstico. Consulte a su veterinario para desarrollar un plan de pruebas especifico para su perro, La dleta de eliminacién ideal debe ser equillbrada y nutrcionalmente completa, y no contener ningun ingrediente que se haya administrado previamente a su perro. Los duefios a menudo no comprenden que si aigdn ingrediente previamente administrado ests presente en la dita de eliminacién, el perro puede ser alérgico a ese ingrediente y la prueba sers tn fracaso. El punto clave en cualquier prueba de dieta de eliminacién es que solo se pueden administraringredientes alimenticios novedosos. Esto también incluye premios y cualquier alimento que el perro coma ademés de su comida habitual incluyendo comida de mesa, ‘medicamentos saborizados y pasta de dientes), Una alternativa a una dieta de eliminacién es una dlieta recetada que contenga proteinas hidroizadas. Estas proteinas se descomponen en componentes que el cuerpo de su perre ya no reconoce. Sea cual sea la deta elegida, los perros solo deben comer el alimentoy los premios recomendades por su veterinario durante la prueba.",es,1285
Allergies in Dogs - Dog Owners - Merck Veterinary Manual.pdf,21,"La deta de prueba debe administrarse hasta por 3 meses, Si se observa una resolucién marcada fo completa de los sintomas durante la dieta de eliminacién, se puede sospechar una alergla alimentaria, Para confirmar la existencla de una alergla aimentariay que la mejoria no fue casual, se deben administrar al perro los ingredientes del alimento previamente administrado y debe producirse una recalda de los sintomas. La reaparicién de los sintomas suele ocurrir entre 1 hora y 14 dias. Una vez confirmada la alerga alimentaria, se debe continuar con la dita de eliminacién hhasta que desaparezcan los sintomas, lo que suele tardar menos de 14 dias. En este punto, se deben afadir los ingredientes previamente administrados a la dieta de eliminacién durante un perfodo de hasta 14 dias. Silos sintomas reaparecen, el ingrediente en cuestién se considera la causa de la alergia alimentaria,",es,887
Allergies in Dogs - Dog Owners - Merck Veterinary Manual.pdf,22,"tpt merchvtmanus comidog-onnersikn orders dog abergesin-doge#Food Aegis, 2207010",nl,80
Allergies in Dogs - Dog Owners - Merck Veterinary Manual.pdf,23,"arms, 607m ‘AeglesinDogs-Dog Ones Merck Veterinary Manual Los alimentos alas que las perros son més alérgicas incuyen la carne de res el polo, los huevos, el maiz, el trigo, la soja yla leche. Una vez identficados los alérgenos causantes, el control dela alergiaalimentaria se realiza mediante una estrcta evitacién. Si su perro es aérgico a otras alimentos (como el palen de las plantas o las pulgas), seré mis diel identifiar las alergias alimentarias subyacentes. Es poco frecuente que un perro reaccione a nuevos alérgenos alimentarios a medida que envejece",es,561
Allergies in Dogs - Dog Owners - Merck Veterinary Manual.pdf,24,Para mas informacion,es,20
Allergies in Dogs - Dog Owners - Merck Veterinary Manual.pdf,25,Ver también contenide profesional sobre alergiasalimentarias 0 atopia.,es,70
Allergies in Dogs - Dog Owners - Merck Veterinary Manual.pdf,26,"& merck (© 2026 Merck &Co, Inc, Rahway. NJ EE, UU us filles, Todos les derechos reservados.",es,91
Allergies in Dogs - Dog Owners - Merck Veterinary Manual.pdf,27,"tpt merchvtmanus com/dog-onnertkin order dog abergesin-doge#Food Aegis, 2207010",nl,79
