source_file,paragraph_id,text,language,length
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,13,"+ Los perros mas grandes, como los retrievers y los pastores, pueden pesar entre 65 y 100 bras (aproximadamente entre 30 y 45 kilograrmos).",es,139
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,14,nepsuaen merhvetmanualconidog-amnersitrodction to dogsdescrption dogs 16,es,72
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,15,"anne rom Description of Degs- Dog Owners - Merck Veterinary Manual ‘+ Las razas gigantes, como el mastin y el gran danés, pueden pesar mas de 200 Nibras (mas de 90 kilogramos), Los tamatios pueden variar dentro de la misma raza, y los machos suelen ser mas grandes que las hembras. Los perros mestizas pueden ser de cualquier tamafi.",es,333
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,16,zCuanto tiempo viven,it,20
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,17,los perros? Razas y tamafios de perros,es,38
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,18,"Los perros crecen rapido y viven menos. La ‘mayoria de los perros son considerados cachorros durante aproximadamente un afo, pero suelen seguir jugando durante mas tiempo,",es,171
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,19,"na forma coman de considerar los aftos caninos es que cada uno de los dos primeros afios de vida de un perro equivale a unos 10- 12 fos humanos. Después, cada afio canino equivale a unos 4 aftos humanos.",es,203
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,20,"En general, los perros mas pequefios tlenden a vivir mas que los mas grandes.",es,77
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,21,Afios de perro versus afios humanos ‘Afios de perro Afios humanos,pt,65
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,22,6-12 meses 10-15 afos,da,21
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,23,12-18 meses 15-20 afos,da,22
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,24,18-24 meses 20-24 afios,da,23
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,25,4afos a2ahos,cy,12
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,26,"6 anos 40 afios,",lt,16
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,27,"Bafos 48 afios,",da,15
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,28,"10-12 afios, 56-64 aos",pt,22
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,29,"13-14 afios, 68-72 aos",pt,22
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,30,"15-20 afios, 76-96 afios",lt,24
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,31,nepsuaen merhvetmanualconidog-amnersitrodction to dogsdescrption dogs,es,69
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,32,anne. ror Description of Deg5- Dog Owners - Merck Veterinary Manual,en,67
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,33,Valores fisiolégicos normales para perros,es,41
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,34,"Temperatura corporal (promedio) 101-102,5 °F (38,3-39,2°C)",it,58
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,35,70-120 latidos por minuto (los perros pequefios tienen frecuencias cardiacas,es,76
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,36,Frecuencia cardiaca mas répidas que los perros mas,es,50
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,37,grandes) Frecuencia respiratoria en reposo) 18-34 respiraciones por minuto esperanza de vida media 8-16 afios (depende de la raza),es,130
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,38,zCémo se mantienen calientes 0 frescos los perros?,es,50
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,39,"Los perros suelen ser més aptos para mantener el calor que para refrescarse. Algunos, como las perras de trineo, pueden sobrevivir en climas muy frias porque su pelaje los mantiene callentes. Pero les cuesta refrescarse en climas calidos.",es,238
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,40,"Los perros no sudan como los humanos, asi que se refrescan jadeando. Cuando jadean, respiran répidamente para liberar calor, pero a veces necesitan hacer pausas para respirar ‘mas profundamente.",es,194
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,41,"Debido a que los perros no se refrescan bien, el calor puede ser peligroso para ellos. Pueden sufrir un golpe de calor si se les deja en un ambiente caluroso. Por ejemplo, un cache aparcado puede calentarse répidamente a mas de 150 °F (unos 66 °C), lo que puede ser mortal",es,272
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,42,"Es importante mantener a los perros frescos proporcionandoles sombra, agua fresca y un espacio fresco en el interior. En dias calurosos, también puedes usar aire acondicionado, rociadores de agua o incluso una pequefia piscina para ayudarlos a mantenerse frescos.",es,263
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,43,"Lamejor manera de prevenir un golpe de calor es mantener al perro dentro de casa durante los dias calurosos,",es,108
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,44,eTienen los perros los mismos sentidos que las personas?,es,56
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,45,"Los perros tienen los mismas cinco sentidos que las personas, pero estos sentidos se han desarrollado de forma un poco diferente para ayudarlos a sobrevivi",es,155
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,46,"‘Vista: Los perros perciben mejor el movimiento y la poca luz que las personas, lo que les ayuda a ver bien de noche. Sin embargo, no ven los detalles finos con tanta",es,166
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,47,nepsuaen merhvetmanualconidog-amnersitrodction to dogsdescrption dogs a6,es,72
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,48,anne rom Description of De9s- Dog Owners - Merck Veterinary Manual claridad ni distinguen los colores tan bien como las personas.,es,129
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,49,"‘© Audiei6n: Los perros pueden ofr sonidos, especialmente los agudos, ‘aproximadamente cuatro veces mejor que las personas. Ademds, tienen un canal auditive mas profundo, lo que les ayuda a identificar la dreccién del sonido. Esta combinacién les facta la caza. Sin embargo, la estructura de sus orejas también puede causar problemas auditives, por lo que a menudo necesitan limpieza de odes.",es,392
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,50,"* fate: Los perros tienen un olfato asombroso, aproximadamente un millén de veces mas potente que el hurmano. Pueden detectar olores muy tenues, por lo que se utiizan para muchas tareas de olfateo, como la busqueda de drogas 0 personas desaparecidas.",es,250
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,51,zC6mo caminan y corren los perros?,es,34
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,52,"{Al igual que las personas, los perros tienen misculas y articulaciones que les permiten caminar y correr. Pueden moverse de diferentes maneras, como caminar,trotar, galopar y trotar, como los cabal.",es,199
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,53,"La mayoria de los perros pueden nadar, pero algunos, como los retrievers, lo hacen mucho ‘mejor que otros, como los bulldogs.",es,125
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,54,gLas ufias de un perro me pueden arafiar?,es,41
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,55,"Los perros tienen almohadillas especiales en las patas que les ayudan a agarrarse a diferentes superficie, Sus ufas tienen la misma estructura que las de los humanos, pero son mucha mas gruesas, lo que les ayuda a correr y cavar",es,228
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,56,"‘Alos perros se es deben cortar as unas para que no se lastimen mientras juegan. Al cortar las Uuas, es importante no cortar la pulpa, un vaso sanguineo en la ua que sangra y le duele al, perro alcortarlo. La pulpa es difcil de ver en perros con uftas negras.",es,259
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,57,"‘Algunos perros también tienen un dedo extra, llamado ""espolén’, un poco por encima del pie, cena parte posterior dela pata. Los espolones no tienen ninguna funcién, pero tienen uftas {que deben cortarse al igual que las demas, Pueden engancharse y esionarse con facidad, por la que los veterinarios suelen recomendar su extiepacién quirdrgica",es,343
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,58,zEl pelo de perro es como el pelo humano?,es,41
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,59,nepsuaen merhvetmanualconidog-amnersitrodction to dogsdescrption dogs a6,es,72
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,60,anne rom escipton of ogs-Dog Owners Merck Veterinary Manual El pelo de perro forma una capa que protege la plely ayuda a mantener el calor. Cada hebra de pelo de perro es mas gruesa que la,es,188
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,61,"‘mayoria del cabello humano. Fas, Perro",es,39
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,62,Diferentes razas tienen distintostipos de pelaje para distintos climas:,es,71
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,63,‘© Los perros que provienen de climas figs tienen una capa interna suave y sgruesa para brindarles calor.,es,105
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,64,"‘© Los perros de agua tienen pelajes mas largos y rigidos y glandulas sebaceas que les aportan cierta Impermeabilidad,",es,118
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,65,‘© Los perros de climas célidos tienen el pelaje mas corto.,es,59
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,66,"-Algunos perros mudan el pelo durante todo el ato, pero con mas frecuencia en primavera y",es,89
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,67,"otofio. Otros, como los caniches, mudan menos o nada.",es,53
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,68,"Laplel del perro es mas fina y sensible que la humana, Los perros deben lavarse solo con champis especiicos para ellos, ya que los productos para humanos pueden irritares la pel",es,177
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,69,eCuantos dientes tiene un perro?,es,32
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,70,"Los dientes de los perros son similares a los de sus ancestros, los lobos. Tienen 28 dientes de leche que se caen y son reemplazados por 42 dientes permanentes. Esto ocurre entre los 2y los 7 meses de edad.",es,206
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,71,"Los perros pueden acumular sarro en los dientes, al igual que los humanos. Cepillarle los dlientes regularmente y allmentarla con comida mas dura puede ayudar a prevenir la acumulacién de sarro, al igual que ocurre con los dlentes humans,",es,238
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,72,zCémo digieren los perros los alimentos?,es,40
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,73,"Los perros digieren los alimentos en el estomago y los intestinos, absorbiendo nutrientes y liminando los desechos a través de laorina y las heces. Un perro con un problema digestivo puede vomitar o tener dlarrea por diversas razones, como una infeccién o haber ingerido algo que no debia",es,288
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,74,nepsuaen merhvetmanualconidog-amnersitrodction to dogsdescrption dogs 516,es,73
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,75,"anne rom Description of Degs- Dog Owners - Merck Veterinary Manual El sistema urinario ayuda afiltar y eliminar las desechos del cuerpo del perro. Las perras, pueden contraer infecciones urinarias con ‘mayor faclidad, lo que a menudo provoca sangre en la orina, Si su perro tiene dificutad para defecar o orinar, es fundamental Vigllarlo de cerca y consultar a un veterinario, silos sintomas no desaparecen,",es,407
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,76,dientes de perro,es,16
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,77,ePor qué los perros a veces se arrastran por el suelo?,es,54
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,78,"Los perros tienen glindulas anales en el rasero que contienen aceites que iberan al defecar Esto les ayuda a marcar su territorio,",es,130
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,79,"‘Avveces, las glandulas anales se obstruyen con grasa, y los perros intentan vaciarlas arrastrande 0 ""arrastrando"" sus pezones por el suelo. Sino se vacran, pueden causar dolor e Incluso infectarse,",es,198
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,80,‘Muchos perros que tienen problemas para vaciar sus glindulas anales por si solos necesitan que un veterinario les imple las glindulas periédicamente.,es,150
Description of Dogs - Dog Owners - Merck Veterinary Manual.pdf,81,nepsuaen merhvetmanualconidog-aanersitroduction to dogsdeseiption dogs,nl,70
