source_file,paragraph_id,text,language,length
Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,35,"Hay dos aspectos principales del entrenamiento en casa: 1) fomentar la preferencia por una superficie especifica (por ejemplo, tierra o césped) 0 ubicacién, 2} fomentar la inhibicién de la rmiccién ola defecacién hasta que la ubicacién apropiada sea accesible. La primera edad en la que tn perro puede inhibir voluntariamente la eliminacion es alas 8% semanas de edad. entrenamiento adecuade para perros en casa implica la exposilén ala superficie preferida para la eliminacién a partir de esa edad, la ausencia de castigo fisco, el énfasis en el refuerzo posttvo, los viajes frecuentes al Srea deseada, la supervisién continua para evitar accidentes en el interior, la limpleza rapida y completa de cualquier accldente y sobresaltarlo para interrumpirlo solo cuando se le orprenda en el acto de eliminar en un lugar inapropiado. El castigo no es itily puede ser contraproducente. Los perros con miccién sumisa nunca deben ser sobresaltados. Estos ya son perros ansiosos e inseguros,y cualquier castigo empeorard el comportamiento",es,1030
Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,36,"Sacar a los perros al aire libre de 15 30 minutos después de comer e inmediatamente después de jugar, despertarse o si disminuyen su ritmo puede ayudar a acelerar el entrenammiento. El tentrenamiento de un perro mayor consiste mds bien en perfeccionar su comportamiento y animarlo a elegir una superficie 0 ubicacién mas apropiada. La presencia de un perro mayor puede ayudar al entrenamiento de un cachorro, ya que este puede seguir su ejemplo. La prevencién es importante y los duetios deben saber que los cachorros adquiridos en tlendas de ‘mascotas suelen ser mucho mas difciles de entrenar que los obtenidos de otras fuentes. Los cachorras en tiendas de mascotas generalmente no se sacan de Sus jaulas con frecuencia y no tienen que inhibir la eliminacién. También pueden haber aprendido a jugar con las heces oa comeras.",es,826
Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,37,Los perros con afecclones médicas pueden orinar y defecar de forma inapropiada. Un veterinario puede descartar cualquier afeccién subyacente.,es,141
Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,38,Otros problemas de comportamiento canino,es,40
Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,39,"‘A continuacién se identfican algunos problemas comunes de comportamlento canine, Muchos pueden tratarse con programas de modificacién de conducta centrados en la desensibilzacién y el contracondicionamiento (véase Técnicas de Modificacion de Conducta ). Esto es fundamental para el tratamiento temprana de miedos, fobias y ansiedades, Su veterinarlo también podria recetar medicamentos para ayudar a su mascota,",es,412
Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,40,"La conducta ingestiva anormal consiste en comer cantidades o tipas inusuales de alimentos o anticulos no comestibles. Esto incluye pica (comer articulos no comestibles, omer heces",es,179
Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,41,"nepsuwenmerhvetmanualconidog-omner/behair of dagalbehadorprobiemsin dogstOther Canine Schaar Preble, 3200642",nl,108
Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,42,"armas, 1234 Mt ‘Behavior Problems inDegs- Dog Owners- Merck Veterinary Manal (coprofagia), beber demasiada agua, hurgar en la basura o en las encimeras (buscar comida), anorexia (comer muy poco), comer en exceso y atiborrarse (comer demasiado répido). Estas conductas pueden ser parte de conductas anormales (como trastornes compulsivos) 0 deberse a conductas investigativas y exploraterias normales",es,399
Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,43,"La conducta de busqueda de atencién ocurre cuando el perro actia de forma que lama la atencién de personas que realizan actividades que no lo involucran directamente. Un ejemplo seria un cachorro que ladra para lamar la atencién cuando no se ests jugando con él, El duefio reacciona al ladrido del perro prestandole atencién; tanto la atencién positiva (Jugando con el perro) como la negativa(gritindole) del duefo refuerzan esta conducta. Si bien puede ser un comportamiento indeseable, es comtn y, sin dda, es un comportamiento que las personas refuerzan inconscientemente en sus mascotas.",es,591
Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,44,"La senilidad , también llamada distunci6n cognitiva , se asemeja en algunos aspectos ala enfermedad de Alzheimer en las personas. Los sintomas incluyen disminucién de la interaccién social, pérdida del control de esfinteres, desorientacion (perderse en entornos familiares) y ‘cambios en los patrones de suefio. La estimulacién fisieay mental puede ralentizar los sintomas de la senilidad. También existen tratamientos con medicamentos y una dleta especial. Estos pueden retrasar la progresién de os sintomas, pero no revertros.",es,528
Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,45,"Los trastornos compulsives son comportamientos repetitives que ecurren fuera de sus ciccunstancias habituales, ocon mucha mas frecuencia o durante periados mucho més largos de lo normal (por ejemplo, lamerse incesantemente. El perro pasa tanto tiempo con el comportamiento compulsive que no tiene tlempo para actividades normales. Las estereotiplas sen comportamientos repetitive sin un propésito ni una funcién evidentes.",es,422
Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,46,"La falsa gestacion es una condicién en la que una perra acta como si estuviera embarazada pero no lo esta, La perra puede construlr un nido y recoger pequefios objetos que protege como si fueran cachorres.",es,205
Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,47,"Los comportamientos destructives incluyen morder, robar, meterse en la basura y escarbar Son comportamientos exploratorios normales que se observan en perros sin supervision que no estin ocupados realizando actividades deseables. El eercicio, el entrenamiento con recompensas y el enriquecieiento social pueden ser tiles cuando los duetios estan en casa. Cuando no estén supervisadis, los perros deben mantenerse alejados de las zonas donde puedan destrur y deben recibir juguetes 0 mordedores adecuades.",es,504
Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,48,"El miedo es una respuesta normal ante una amenaza real 0 percibida, La ansiedad es una",es,86
Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,49,"respuesta al miedo o la aprensién cuando un animal antcipa una amenaza.El miedo y la ansiedad presentan signos que se superponen. Algunos signos inespecificos, como la evtacion, los temblores y las sacudidas, pueden ser caracteristicos tanto del miedo como de la ansiedad. La fobla es una respuesta exagerada al miedo.que es repentino y profundo y produce panic.",es,362
Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,50,"nepsuwenmerhvetmanualconidog-omner/behair of dagalbehadorprobiemsin dogstOther Canine Schaar Preble, 3200642",nl,108
Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,51,"arms, 1234 ‘Behavior Problems in De9s- Dog Owners- Merck Veterinary Manal La hiperactividad es un nivel extremadamente alto de actividad que no responde a la correccién, la redireccién nila restriecién, La hiperactvidad verdadera es poco cornin en los perros y se diferencia de la hiperactividad. Ls perros hiperactivos son muy enérgicas y actives, pero pueden calmarse y responder al control humano,",es,400
Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,52,"La neofobia (miedo a as cosas nuevas) es a evtacién activa, el escape ola ansiedad dirigida a ‘abjetosy stuaciones desconocidos..",es,129
Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,53,"La fobia al ruido consiste en una respuesta repentina y profunda al ruldo que provoca ansiedad Intensa, panico © intentos de escapar del confinamiento. La forma més comtn es el miedo alas, tormentas eléctricas, aunque también es comén el miedo a los fuegos artficales u otros ruidos fuertes",es,290
Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,54,"La ansiedad por separacién es un sindrome en el que un perro entra en painica al quedarse solo, Provoca ansiedad intensa y puede llevar al perro a ladrar, caminar de un lado a otro 0 defecar dentro de a casa. Los perros confinados suelen destrur perreras, paredes 0 puertas en ln intento de reunise con sus duerios, Los sintomas suelen ser mas graves en los primeros 15.2 30 minutos tras quedarse solo,",es,402
Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,55,nepsuwa mertvetmanuaconidog-oaners/behair of dogsibehavorpotemsindogs#OtherCanneGehavr Preblems 5200642 6,en,105
