source_file,paragraph_id,text,language,length
Selecting a Cat - Cat Owners - Merck Veterinary Manual.pdf,23,"Laesterilzacién 0 castracién generalmente se realiza cuando los gatos tienen alrededor de 5 a ‘6 meses de edad, pero algunas veterinarios sugieren hacerlo incluso antes para evitar la reproduccién no deseada y comportamientos indeseables.",es,238
Selecting a Cat - Cat Owners - Merck Veterinary Manual.pdf,24,eDeberia tener un gatito?,it,25
Selecting a Cat - Cat Owners - Merck Veterinary Manual.pdf,25,"Los gatitos que crecen en familia suelen adaptarse bien a su hogar. Aunque son dlvertidos y |uguetones, requieren mas atencién que los gatos adultos. Los gatos adultos suelen ser mas",es,182
Selecting a Cat - Cat Owners - Merck Veterinary Manual.pdf,26,nepsoau merhvetmanua conic onnersiseleting ane providing a homeo acaslecting wat,en,80
Selecting a Cat - Cat Owners - Merck Veterinary Manual.pdf,27,Seetng a Cat-Cat Owners - Merc Veternary Manual,en,47
Selecting a Cat - Cat Owners - Merck Veterinary Manual.pdf,28,tranquilos y menos exigentes.,es,29
Selecting a Cat - Cat Owners - Merck Veterinary Manual.pdf,29,"Los gatitos que son manipuladas por personas entre las 2y las 7 semanas de vida tienden a ser mas amigables y menos agresivas que los que no son manipulados. Los gatites salvajes, que no tienen suficiente interaccién humana durante los primeros meses de vida podrian",es,266
Selecting a Cat - Cat Owners - Merck Veterinary Manual.pdf,30,siempre tener miedo de las personas.,es,36
Selecting a Cat - Cat Owners - Merck Veterinary Manual.pdf,31,Los gatitos pueden separarse de su madre cuando son destetados (ya son capaces de,es,81
Selecting a Cat - Cat Owners - Merck Veterinary Manual.pdf,32,"alimentarse por sirmismos), lo que ocurre generalmente cuando tienen entre 6 y 7 semanas de",es,91
Selecting a Cat - Cat Owners - Merck Veterinary Manual.pdf,33,"edad,",so,5
Selecting a Cat - Cat Owners - Merck Veterinary Manual.pdf,34,zDénde deberia conseguir un gato?,es,33
Selecting a Cat - Cat Owners - Merck Veterinary Manual.pdf,35,Puedes conseguir un gato de varios lugares:,es,43
Selecting a Cat - Cat Owners - Merck Veterinary Manual.pdf,36,"Criadores. Si tiene en mente un tipo especifico de gato de raza pura, probablemente necesite encontrar un criador. Asegurese de que el criador tenga tna larga y able experiencia en la cia de ese tipo de gato antes de compart. Encontrar un buen criador responsable puede ser complicado, asf que consulte con su veterinario, Articulos como"" Como encontrar un buen criador responsable"" también pueden ser tiles.",es,408
Selecting a Cat - Cat Owners - Merck Veterinary Manual.pdf,37,Refugios. Adoptar de un refugio ayuda a salvar gatos que necesitan un hogar. Los gatos de refugios suelen estar esterlizados 0 castrados y vacunados.,es,149
Selecting a Cat - Cat Owners - Merck Veterinary Manual.pdf,38,"Tiendas de mascotas. Aigunos veterinarios desaconsejan comprar mascatas en tlendas de mascotas, debido ala preocupacién por el bienestar y la salud animal. ‘Aunque las tlendas de mascotas pueden proporcionar historiales médicos, es posible que no sepa como se cri el gato.",es,272
Selecting a Cat - Cat Owners - Merck Veterinary Manual.pdf,39,"Gatos callejeros. Aigunas personas acagen gatos callejeros de sus vecindarias. ‘in embargo, hacerlo puede ser arriesgado, ya que el gato podria estar enfermo o tener miedo de las personas.",es,188
Selecting a Cat - Cat Owners - Merck Veterinary Manual.pdf,40,"En linea, Intentar comprar animales en linea puede ser arriesgado, ya que ‘muchos estafadores se hacen pasar por vendedores de mascotas, pero en. realidad no tienen animales. Tenga culdado al comprar un gato en linea a algulen que no conoce.",es,241
Selecting a Cat - Cat Owners - Merck Veterinary Manual.pdf,41,"Dondequiera que tengas un gato, haz que lo revise un veterinario de inmediato.",es,78
Selecting a Cat - Cat Owners - Merck Veterinary Manual.pdf,42,zC6mo puedo evaluar la salud fisica y conductual de un gato?,es,60
Selecting a Cat - Cat Owners - Merck Veterinary Manual.pdf,43,ntpsonua merhvetmanua conic onnersiseleting ane providing a hometoracausalecting wat,en,84
Selecting a Cat - Cat Owners - Merck Veterinary Manual.pdf,44,"ams, rove ‘Seecting a Cat-Cat Omer - Merc Veterinary Manal Al elegir un gato, busque sefiales de buena salud y un cardcter amigable. Aqui tiene una gula répida:",ca,160
Selecting a Cat - Cat Owners - Merck Veterinary Manual.pdf,45,"Los gatos sanes suelen ser vivaces y amigables. Los gatitas deben ser curiasos y juguetones, no timidos ni agresives.",es,117
Selecting a Cat - Cat Owners - Merck Veterinary Manual.pdf,46,© MERCK ozs WEE Wye Ton nec sen,en,31
Selecting a Cat - Cat Owners - Merck Veterinary Manual.pdf,47,‘nepsu merhvetmanual conic onnersiseleting ane providing a homeoracauslecting wat,en,81
