source_file,paragraph_id,text,language,length
cuidados rutinarios- Dog Owners- - Merck Veterinary Manual.pdf,32,"armas, 1225 Routine Heath Care of Bogs Dog Ouners-Merck Weterinary Manual anes. Otras deben administrarse anualmente. Tu veterinario te indicaré con qué frecuencia necesita tu perro las vacunas de refuerzo.",es,206
cuidados rutinarios- Dog Owners- - Merck Veterinary Manual.pdf,33,zMi perro puede tener pardsitos?,es,32
cuidados rutinarios- Dog Owners- - Merck Veterinary Manual.pdf,34,"Silos perros pueden contraer diversos pardsitos , como ascérides, anquilostomas y dirfllariasis. Estos pueden perjudicar la salud de su perro y, en ocasiones, afectar alos hhumanos, especialmente a niios © personas con sistemas inmmunitarios debilitados. Su veterinario analizaré las heces de su perro una ve2 al aho con un anélisis Feeal para identificar y tratar cualquier pardsito que tenga. Los pardsitos comunes en los perros incluyen:",es,440
cuidados rutinarios- Dog Owners- - Merck Veterinary Manual.pdf,35,‘= Lombrices intestinales y anquilostomas: Estos pardsitos viven en los intestinos de los perros y pueden infectar a las personas los ingieren accidentalmente si ‘se manchan las manos con heces al acarciar 0 mplar las heces de su perro. Limpiar las heces y lavarse las manos adecuadamente ayudan a prevenir Infecciones en las personas.,es,335
cuidados rutinarios- Dog Owners- - Merck Veterinary Manual.pdf,36,‘© Dirofllariosi: Este pardsito grave se transmite por picaduras de mosquitos y vive fen el corazén y el torrente sanguineo de su perro. Es necesario realizarle una prueba de deteccién de dirofilariosis a su perro anualmente y recibir ‘medicamentos preventivos durante todo el ah. Muchos medicamentas contra la diroflariosis también ayudan a prevenir os pardsitos Intestinales.,es,377
cuidados rutinarios- Dog Owners- - Merck Veterinary Manual.pdf,37,eDebo cepillar los dientes de mi perro?,es,39
cuidados rutinarios- Dog Owners- - Merck Veterinary Manual.pdf,38,"SI, cepillarie los dientes a tu perro es importante para una buena salud dental. Puedes ayudar atu perro:",es,105
cuidados rutinarios- Dog Owners- - Merck Veterinary Manual.pdf,39,«© alimentandolo con comida seca para perros ‘© Dandole culdado dental juguetes hechos para perros,es,98
cuidados rutinarios- Dog Owners- - Merck Veterinary Manual.pdf,40,‘© Cepillarse los dlentes regularmente con un cepillo de dientes y una pasta de dientes especiales para perros.,es,111
cuidados rutinarios- Dog Owners- - Merck Veterinary Manual.pdf,41,‘© Llevandoto al veterinario para impiezas dentales profesionales segin sea,it,75
cuidados rutinarios- Dog Owners- - Merck Veterinary Manual.pdf,42,"Un buen culdado dental en los perros ayuda a prevenir la acumulacién de placa y sarro, que puede provocar enfermedades de las encias, al igual que ocurre en las personas.",es,170
cuidados rutinarios- Dog Owners- - Merck Veterinary Manual.pdf,43,eDebo cepillar el pelo de mi perro?,es,35
cuidados rutinarios- Dog Owners- - Merck Veterinary Manual.pdf,44,nepsuoaua merhvetmanuaconidog oanersoutne are of dogsoutnehelbeae gs,en,68
cuidados rutinarios- Dog Owners- - Merck Veterinary Manual.pdf,45,"arr, 1228 Routine Heath Care of bogs Dog Oumers-Merck Weterinary Manual SI, es importante cepilar a tu perro con regularidad para eliminar el pelo suetto y evitar los enredos. Esto es especialmente importante para perros con pelaje grueso o largo. El pelo lenredado puede itritar la piel y provocar infecciones. No uses tleras para eliminar los enredos, ya que es facil cortar la piel accidentalmente. En su lugar, usa una maquina cortadora de pelo eléctrica disenada para mascotas. Bafa a tu perro con champii para mascotas aproximadamente una ver al mes, segun la temporada, o cuando su pelaje se ensucie mucho 0 hhuela ral",es,625
cuidados rutinarios- Dog Owners- - Merck Veterinary Manual.pdf,46,zEs necesario esterilizar o castrar a mi perro?,es,47
cuidados rutinarios- Dog Owners- - Merck Veterinary Manual.pdf,47,"La cirugia para evitar la reproduccién de una perra se llama esterilizacién en las hembras y castracién en los machos. Todas las perras deben ser esterlizadas 0 castradas, a menos que se vayan a reproducr. Esto ayuda a prevenir el nacimiento de cachorros no deseados y puede disminuir el riesgo de ciertos problemas de salud en el futuro",es,337
cuidados rutinarios- Dog Owners- - Merck Veterinary Manual.pdf,48,"‘¢ Hembras: Las perras deben esterilizarse alrededor de los 6 meses, antes de su primer celo. Esto ayuda a prevenir el cancer de mama y el cancer de utero,",es,155
cuidados rutinarios- Dog Owners- - Merck Veterinary Manual.pdf,49,"‘© Machos: Los perros machos deben ser castrados entre los 5y los 10 meses de edad, Esto puede ayudar a prevenir el marcaje con orina y otros problemas de comportamiento.",es,170
cuidados rutinarios- Dog Owners- - Merck Veterinary Manual.pdf,50,zC6mo puedo hacer que mi casa sea segura para un perro?,es,55
cuidados rutinarios- Dog Owners- - Merck Veterinary Manual.pdf,51,"‘Asegirese de mantener los productos quimicos nocivos, como productos de limpieza, ~anticongelante y ciertas plantas, fuera del alcance de las mascotas. Los cachorros, a quienes les encanta morder, corren un mayor riesgo de ingerir estas sustancas toxicas.Intente atar los cables eléctricos fuera del alcance de los cachorros para evita que los muerdan. También puede usar aerosoles de sabor amargo (como el de manzana amarga) en los cables eléctricos, para evitar que los muerdan.",es,481
cuidados rutinarios- Dog Owners- - Merck Veterinary Manual.pdf,52,"& merck © 2026 Merck C, ne, Rahway. NJ, EE. Uy Sus ils Teds ls derechos reservados.",en,83
cuidados rutinarios- Dog Owners- - Merck Veterinary Manual.pdf,53,nepsuwa mertvetmanuaconidog oanersoutne are of dogsoutnehelbcxeoogs an,en,70
