source_file,paragraph_id,text,language,length
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,19,"Puedes conseguir perros en muchos lugares. Si quieres un perro de raza pura, busca criadores registrados cerca. Es recomendable visitar al criador y ver alos padres. Los refugios y las ‘organizaciones de rescate suelen tener cachorros mestizos y perros de raza pura disponibles. Algunas tiendas de mascotas consiguen cachorros de criadores responsables, pero otras pueden conseguiros d '-que suelen crar perros en malas condiciones. Para elegir una buena mascota, investiga la fuente, haz preguntas y observa al perro en su lentorno.Sitlenes otros familiares 0 mascotas en casa, organiza una reunién con tus familiares, tus mascotas y cualquier perro que estés considerando.",es,674
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,20,"""abricas de cachorros",es,21
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,21,nepsu merhvetmanualconidog-aanerilecting and proving ehome fr odoghalecting wag,en,79
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,22,"arr, waza mt Selecing 2009 -Dog Ovners-Merck Veterinary Manual",en,62
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,23,Fuentes potenciales para adquirir un perro como mascota,es,55
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,24,+ Cradores responsables + Refugios humanitarios/organizaciones de rscate,es,72
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,25,+ Asociaciones de rescate derazas,es,33
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,26,+ Tiendas de mascotas con buenas referencias de criadores. + Vecinos 0 familiares,es,81
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,27,*# Uistados de mercados locales 0 periédicos,es,44
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,28,zQué preguntas debo hacer?,pt,26
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,29,"Antes de adquirir un perro, es importante verificar su procedencia, Silo adquiere de un amigo, vecino o un anuncio local, pida ver a los padres, sies posible. Pregunte sobre su historial de salud, incluyendo enfermedades, vacunas, prevencién del gusano del corazén y si ha sido esterilzado o castrado, Asegirese de obtener estos registros para futuras visitas al veterinario. Antes de elegir un perro, pida referencias a criadores y tiendas de mascotas. Averigue por qué el perro esta en adopcién y si tiene algin problema conocido de salud o comportamiento. Si adqulere un perro de raza pura, pregunte silos padres se han sometido a pruebas para detectar enfermedades especiicas de la raza, como displasia de cadera en razas grandes.",es,734
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,30,zQué debo buscar en un perro en particular?,es,43
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,31,Cémo evaluar la salud fisica y social de un perro nuevo,es,55
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,32,"+ Activo, amigable, social, curioso.__ Timido o agresivo (grufie, retrocede,",es,76
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,33,+ Peso saludable chasquea los dientes),es,38
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,34,"+ Pelaje limpioy brilantelibrede -—-*- Delgado 0 escualido, con costilas © enredos,llagas y pulgas huesos de la cadera sobresaliendo",es,132
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,35,+ Limpiar los ofdos y los ojos * Pelaje sucio 0 enmarahado,es,58
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,36,‘+ Historia de la vacunacién yatencién _‘anchado con orina o heces,es,66
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,37,"veterinaria '* Pulgas o “suciedad de pulgas""",es,44
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,38,ranulas de color matrén rojo '* Historia del consumo de alimentos @ 20),es,71
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,39,"de alta calidad para perros ‘+ Oidos rojos, inflamados, con costras © dolorosos",es,79
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,40,nepsu mertvetmanuaconidog aanerilecting and proving ehome fr odoghalectingaog aM,en,80
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,41,"airs, 1224 Selecting 2009 -Dog Owners Merck Veterinary Manual",en,61
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,42,Atributos positivos Atributos negatives,lt,39
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,43,‘* Manchas rojas o llagas en la piel,es,36
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,44,"‘© Signos de problemas respiratorios (tos, ojos o nariz congestionados)",pt,71
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,45,"‘+ Historial de enfermedad (vémitos, diarrea, etc.)",es,51
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,46,"Alvisitar una perrera, tienda de mascotas o refugio, preste atencién al entorno. Es recomendable visitarla antes de elegir un perro para que pueda observar el entorno sin dlistraerse con la idea de adoptar una mascota. Compruebe si las instalaclones estan limpias y organizadas. cLos perros parecen feces 0 asustados? :Estan sanos ylimpios, o parecen enfermos? El edificio es cémodo y cuenta con agua fresca para todos los animales? Una perrera limpia debe olerligeramente a desinfectante, no demasiado a orina o heces. Los ‘cachorros tampoco deben oler a orina o heces.",es,570
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,47,"& merck © 2026 Merck C, ne, Rahway. NJ EE. Uy Sus ilaes Teds ls derechos reservados.",en,84
Selecting a Dog - Dog Owners - Merck Veterinary Manual.pdf,48,nepsuoaa merhvetmanuaconidog-aanerilecting and provising-ehome fr odoghalectingaog,en,82
