source_file,paragraph_id,text,language,length
Providing a Home for a Dog - Dog Owners - Merck Veterinary Manual.pdf,20,‘Los refugios deben tener un techo sélido y estar elevados del suelo para mantener al perro seco.,es,97
Providing a Home for a Dog - Dog Owners - Merck Veterinary Manual.pdf,21,* Las puertas flexibles pueden ayudar a mantener afuera la luv y la nieve.,es,74
Providing a Home for a Dog - Dog Owners - Merck Veterinary Manual.pdf,22,Requerimientos nutricionales,es,28
Providing a Home for a Dog - Dog Owners - Merck Veterinary Manual.pdf,23,‘En climas fro los perros que viven al aie libre necesitan el doble de calorias para ‘mantenerse calientes. Se les debe dar e! doble de su cantidad habitual de alimento para perros de alta calidad en porciones mas pequefias para evitar problemas digestivos.,es,257
Providing a Home for a Dog - Dog Owners - Merck Veterinary Manual.pdf,24,Requisitos de compaaia © Los perros que viven al ire libre necesitan la compania de otros perros y del contacto humane frecuente.,es,129
Providing a Home for a Dog - Dog Owners - Merck Veterinary Manual.pdf,25,"*# Los perros que viven juntos necesitan espacio suficiente para tados ellos, o deberian tener refugios separados.",es,114
Providing a Home for a Dog - Dog Owners - Merck Veterinary Manual.pdf,26,2Qué le doy de comer a mi perro?,pt,32
Providing a Home for a Dog - Dog Owners - Merck Veterinary Manual.pdf,27,nepsonwa merhvetmanuaconidog oanerilecing and proving eheme for dopirovdinghomeforadog,en,86
Providing a Home for a Dog - Dog Owners - Merck Veterinary Manual.pdf,28,"arr, 224M rowing aHome ora 09- bog Owners: Marck Veterinary Manual Una buena nutriién es crucial para a salud de tu perro. La Industria de alimentos para ‘mascotas ofrece muchas opciones, pero no todos los alimentos para perros son iguales. Busca alimentos para perros con la etiqueta de la Acociacién de Funcionarios Americanos de Control de Alimentos (AFCO), lo que significa que cumplen con clertos estandares nutricionales. El alimento seco suele ser mejor que la comida enlatada, ya que ayuda a mantener dientes y tencias sanos, ala vez que proporciona la misma nuticién. Hay dietas para diferentes etapas de la vida (cachorro, adulto, senior) disponibles en tlendas y en linea. Algunas dietas especiales para problemas de salud (como obesidad o alergias) solo estén disponibles a través de veterinarios",es,808
Providing a Home for a Dog - Dog Owners - Merck Veterinary Manual.pdf,29,"La mayoria de los perros adultos deben alimentarse de 1 a2 veces al dia, mientras que los cachorros necesitan comidas mas frecuentes. Los perros de razas grandes deben consumir comidas mas pequefas al menos dos veces al dia para evitar la hinchaz6n. Su veterinario puede ayudarle a determinar la cantidad de alimento que necesita su perro, Las comidas ddeben administrarse en un lugar tranquil y alejado de distracciones.",es,421
Providing a Home for a Dog - Dog Owners - Merck Veterinary Manual.pdf,30,"Un problema comin es la sobrealimentacin, que puede provocar abesidad y otros problemas de salud. Las sobras de a mesa deben limitarsey nunca deben representar mas del 10% de las caloriasdiaras desu perro, Siempre proporcione agua frescay limpla a su perray nunca restrinja el acceso a menos que Su veterinaria lo indique. En la mayoria de las razas de perros, siempre debe poder palpar la columna vertebral las costila del animal, pero noverlas",es,445
Providing a Home for a Dog - Dog Owners - Merck Veterinary Manual.pdf,31,eCuanto ejercicio necesitara mi perro?,es,38
Providing a Home for a Dog - Dog Owners - Merck Veterinary Manual.pdf,32,"Los perros necesitan ejecicio regular para mantenerse sanos y evtar problemas de comportamiento, Los perros que hacen suficiente eecicio suelen ser mas sanos yFelices. Sin embargo, el ejercicio excesivo puede ser perjudicial, especialmente para perros fuera de forma, muy javenes © muy mayores. Los duefios deben tener culdado de no excederse, sobre todo en climas célidos o himedos. Algunas razas con problemas respiratorias, como los bulldogs franceses o los carlinos, pueden no tolerar bien las sesiones largas de ejerccio, pero ‘aun ast pueden beneficlarse de paseos mas cortos.",es,582
Providing a Home for a Dog - Dog Owners - Merck Veterinary Manual.pdf,33,2Un perro tendra problemas de comportamiento?,es,45
Providing a Home for a Dog - Dog Owners - Merck Veterinary Manual.pdf,34,"Los perros son animales sociales y necesitan la atencién de sus duefios. Los perros que se aburren o se sienten solos pueden desarrollar problemas de comportamiento, como destruir cosas 0 incluso hacerse dafio a s{ mismos. Algunas razas, como los seers irlandeses y los dalmatas, son mas enérgicas que otras mas tranqullas, como las terranovas o los basset",es,356
Providing a Home for a Dog - Dog Owners - Merck Veterinary Manual.pdf,35,nepsonwa merhvetmanuaconidog oanerilecing and proving eheme for dopirovdinghomeforadog aM,en,89
Providing a Home for a Dog - Dog Owners - Merck Veterinary Manual.pdf,36,"airs, 224M rowing aHome ora 09- Dog Onners- Marck Veterinary Manual hhounds, y padrian necesitar mas atenci6n. Si tiene nifios pequefios u otras mascotas, tenga en cuenta el temperamento del perro para asegurarse de que se adapte bien a su hogar.",es,246
Providing a Home for a Dog - Dog Owners - Merck Veterinary Manual.pdf,37,np merhvetmanuaconidog oanerilecing and proving eheme for doplrovdinghomeforaog,en,79
