source_file,paragraph_id,text,language,length
Diagnosing Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,16,(Otros recursos incluyen: la herramienta find a Consultant dela American Veterinary Society ‘of Animal Behavior; el Pet Professional Guild para obtener informacion sobre el entrenamiento de perros sin fuerza; y el American College of Veterinary Behaviorisis.,es,258
Diagnosing Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,17,"También hay veterinarios sin certificacién, pero con un interés especial en el comportamiento, Estos veterinarios cuentan con amplia experiencia y conacimientos en el campo, y muchos ofrecen consultas como parte de su practica veterinaria habitual",es,247
Diagnosing Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,18,"‘Ademds, quienes no son veterinarios a veces se autodenominan conductstas y ofrecen ‘asesoramiento sobre problemas de comportamiento en mascotas, Algunos tienen un doctorado 0 una maestria en psicalogia o un campo relacionado, y otros han obtenido una certificacién. Otros, principalmente entrenadores de perros, no tienen formaciin ‘académica en comportamiento, pero ofrecen asesoramiento para resolver problemas de comportamiento, Los dueflos que necesiten ayuda para su mascota deben preguntar sobre la formacién y la capacitacién de la persona que ofrece la consulta de comportamiento antes de concertar una cita. Dado que muchos problemas de comportamiento en las ‘mascotas pueden estar influenciados por afecciones médicas, los veterinarios son los profesionales que pueden ofrecer la atencién mas completa,",es,813
Diagnosing Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,19,Definiendo el problema,es,22
Diagnosing Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,20,"‘A continuacin se presenta un breve glosaria de términos comanmente utilzadas cuando se habla de comportamiento,",es,112
Diagnosing Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,21,"Un comportamiento anormal es aque! que es disfuncionale inusual. Esto es diferente de una ueja de comportamiento, que puede ser una accién normal pero indeseable (como saltar, ‘meterse en la basura 0 arrear animales)",es,216
Diagnosing Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,22,tpt merchvtmanus con/dog-onnersroehevir of oqsdiagnosing beer problems dogs,en,75
Diagnosing Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,23,"armas, waa ‘bagnosng Behavior Problems in Dogs - Dog Owners: Marck Veterinary Mana Los comportamientos repetitives anormales ocurren cuando los perros no se adaptan adecuadamente a una situacion, respondiendo a menudo con movimientos 0 acciones repettives o filo. Estos comportamientos incluyen tanto comportamientos compulsivos/impulsivos como estereotipados (véase mas adelante). Algunos ejemplos incluyen sefiales relacionadas con la boca (comer objetos no comestibies, lamerse, tragar saliva y comer len exceso), el cerebro (chasquidos repetidos de mandibula, persecucién ligera), el movimiento (girar, abalanzarse) o lesiones autoinfligidas (arrancarse el pelo, lamerse la piel en exceso).",es,694
Diagnosing Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,24,"La agresién en animales se refiere a todo aquello relacionado con una amenaza o un ataque. Existen diversos tipos de comportamiento agresivo en los animales, como la defensa territorial la agresién predatoriay la agresién entre machos ( véase Problemas de comportamiento asociados con la agresiOn en perros ) Algunos ejemplos de actos agresives incluyen morder, grutry aranar.",es,376
Diagnosing Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,25,"La ansiedad es a anticipacién del peligro acompanada de signos de tension (vigilancla, ‘aumento del movimiento y tensién muscular). El foco de la ansledad puede ser interno 0 externo.",es,183
Diagnosing Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,26,"Los trastornos compulsivos u obsesive-compulsives son conductas anormales y repetitivas que normalmente se realizan en un intento de alcanzar un objetivo. Estos comportamientos Intensos pueden ser dficles de interrumpiro incontrolables. Pueden comenzar con comportamientos normales (como acicalarse o comer) y situaciones normales(frustracién 0 conflicto), pero luego progresan a situaciones e intensidadles inapropiadas. Algunos comportamientos compulsivos parecen ser genéticos, como perseguirse la cola en los pastores ‘alemanes 0 chuparse la piel del flanco en los déberman pinschers.",es,588
Diagnosing Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,27,"Un perro en confflicto tiende a realizar mas de una actividad a la vez. Por ejemplo, puede {querer acercarse a una persona para obtener una golosina, pero también puede tenerle miedo y no estar dispuesto a acercarse demasiado. La motivacién del conflicto, salvo en casos lextremos asociados con funciones de supervivencia (por ejemplo, comer), es muy dificil de Identificar en los animales. El conflicto puede resultar en conductas de agresion 0 desplazamiento (véase mas adelante)",es,481
Diagnosing Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,28,"La actividad de desplazamiento consiste en resolver un conflicto mediante una actividad ‘aparentemente no relacionada. Dado que el animales fisica 0 conductualmente incapaz de actuar adecuadamente, a menudo realiza una actividad aparentemente irelevante. Ejemplos de estas actividades irelevantes son acicalarse,allmentarse, rascarse y dormir. Es menos specifica que la conducta redirigida, que se diige hacia otro objetivo.",es,424
Diagnosing Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,29,"La dominancla se refiere a la competencia por un recurso limitado (por ejemplo, una golosina, ln juguete favorito 0 un lugar de descanso cémoda). Un animal de mayor rango puede desplazar a uno de menor rango del recurso. 1 rango o la jerarqula se define generaimente",es,266
Diagnosing Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,30,tpt merchvtmanus con/dog-onnersroehevir of oqsdiagnosing beer problems dogs a6,en,78
Diagnosing Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,31,"armas, waa ‘bagnosng Behavior Problems in Dogs - Dog Owners: Marck Veterinary Mana por la capacidad de controlar el recurso, Un animal dominante no es el que mas pelea. La ‘mayoria de los animales de alto rango se Identifican por el comportamiento sumiso que ‘muestran hacia ellos los demas miembros de su grupo. La terminologia de daminancia se aplica ala comunicacion entre miembros de una misma especie (de perro a perro), pero no a la comunicacién entre especies (de humano a perro).",es,487
Diagnosing Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,32,"El miedo es una sencacién de aprensién asociada a la presencia de un objeto, individua © situacién social, y forma parte del comportamiento normal. Determinar si un miedo es anormal depende del contexto. Por elemplo, el fuego es una herramienta dtl y el miedo a {quemarse con él es normal. Sin embargo, sila casa no estuviera en llamas, dicho miedo serfa lrracional, Si este riedo fuera constante o recurrente, probablemente se considerarla un comportamiento anormal. Los miedos normales y anormales suelen variar en intensidad. La Intensidad aumenta a medida que aumenta la proximidad, real o imaginaria, de objeto que lo",es,622
Diagnosing Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,33,"La frustracién surge cuando un perro no puede completar una conducta debido a obsticulos fisicos o psicolégicos. Cuando las mascotas se frustran, pueden responder con una conducta redirigida, una actividad de desplazamiento 0 ansiedad. Por ejemplo, un perro frustrado por no pader alcanzar a un gato al otro lado de una valla puede reaccionar atacando a otra ‘mascota. Este térmnino, igual que el de dominancia, se usa en exceso y suele estar indefinido, lo que significa que no suele ser muy util para dlagnosticar un problema de conducta,",es,540
Diagnosing Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,34,"La mayoria de las reacciones de miedo se aprenden y pueden desaprenderse con la exposicién gradual. Las fobias, sin embargo, son reacciones profundas de miedo que no disminuyen ni con la exposicién gradual a objeto nisin exposicin a lo largo del tiempo. Una fobla implica reacciones repentinas, de todo o nada, profundas y anormales que resultan en panico. Las, foblas pueden desarrollarse répidamente o con el tiempo, pero una ver establecidas se caracterizan por una ansiedad inmediata e intensa. EI miedo puede desarrollarse de forma ‘mas gradual y, dentro de un episodio de comportamiento temeroso, puede haber una mayor variacién en la intensidad que la que se observaria en una reaccién fébica, Una vez que se ha ‘experimentado un evento fobico, cualquier evento asociado con él o el recuerdo del mismo es suficiente para generar la reaccién. Incluso sin una nueva exposici6n, como el uso de un collar de choque en un perro, las fobias pueden permanecer en su nivel alto anterior © superarlo durante anos. Las situaclones fébicas se evtan a toda costa 0, si son inevitables, se soportan con intensa ansiedad o angustia. También parece haber una base genética o hereditaria para estas respuestas en algunas razas caninas.",es,1226
Diagnosing Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,35,La conducta redirigida se aleja del objetivo inctador y se dirge hacia otra objetive menos apropiado.,es,101
Diagnosing Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,36,Los comportamientos estereotipados son acciones repetitivasy relativamente invariables que no tenen un propésite ni una funcin evidentes. Suelen derivarse de un comportamiento,es,175
Diagnosing Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,37,tpt merchvtmanus con/dog-onnersroehevir of oqsdiagnosing beer problems dogs sie,en,79
Diagnosing Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,38,"arms, wa ‘Bagnosng Behavior Problems in Dogs - Dog Ouners- Marck veterinary Mana ‘normal, como acicalarse, comer o caminar. Estos comportarnientos son anormales porque Incerfieren con el funcionamiento normal de! animal.",es,220
Diagnosing Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,39,La actividad de vacfo puede ocurrir cuando un animal no puede realizar una conducta Instintiva altamente deseada. Algunos ejemplos incluyen la succién del flanco y el amido excesivo. Las actividades de vacio no tienen ningdn propésito ut,es,237
Diagnosing Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,40,Tratamiento de problemas de conducta en perros,es,46
Diagnosing Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,41,"EI diagnéstico, el tratamiento y el resultado esperado de un problema de comportamiento varian segin el problema subyacente. Al principio, los duefios suelen tener que evitar las situaciones que desencadenan el comportamiento anormal Tras implementar las técnicas de tratamiento, las situaciones problematicas pueden reintroducirse gradualmente segin las recomendaciones del veterinario responsable. El tratamiento de los comportamientos ‘anormales requiere tiempo y dedicacién por parte de los denis. No existen soluciones épidas ni “pastillas magicas"" para los problemas de comportamiento, Ademas, debe considerarse la seguridad de los miembros del hogar, de otras mascotas y de la propia ‘mascota, especialmente en casos de agresién. Modificar el comportamiento de una mascota Implica técnicas de modificacién del comportariento para promover y recompensar los comportamientos deseables; el uso de productos que mejoran la seguridad, reducen la ansiedad o aceleran las mejoras (por ejemplo, bozales o cabestros antitirones) y, posiblemente, medicamentos y suplementos.",es,1071
Diagnosing Behavior Problems in Dogs - Dog Owners - Merck Veterinary Manual.pdf,42,tpt merchvtmanus con/dog-onnersroehevir of oqsiagoosing behave problensn dogs,en,77
