source_file,paragraph_id,text,language,length
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,30,Capitulo 12. Enfermedades oncolégicas,es,37
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,31,Javier Mouly,en,12
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,32,Capitulo 13. Enfermedades del pancreas,es,38
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,33,Guillermo Broglia,it,17
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,34,Capitulo 14. Enfermedades del higado,es,36
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,35,Gustavo Zapata,hr,14
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,36,43,unknown,2
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,37,62,unknown,2
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,38,109,unknown,3
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,39,183,unknown,3
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,40,195,unknown,3
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,41,242,unknown,3
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,42,278,unknown,3
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,43,303,unknown,3
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,44,334,unknown,3
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,45,351,unknown,3
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,46,379,unknown,3
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,47,389,unknown,3
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,48,Capitulo 15. Enfermedades del oido,es,34
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,49,Salvador Borrelli Guillermo Broglia,it,35
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,50,Capitulo 16. Enfermedades de la piel,es,36
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,51,Guillermo Broglia,it,17
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,52,Capitulo 17. Enfermedades del aparato digestivo Mario Brusa- Adrién Dell Oso,es,76
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,53,Los autores,es,11
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,54,395,unknown,3
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,55,414,unknown,3
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,56,442,unknown,3
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,57,sit,fi,3
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,58,PREFACIO,tl,8
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,59,Esta es una obra pensada y dirigida especialmente al estudiante de los cursos de Enfermedades de los caninos y felinos domésticos y de Clinica de pequefios animales de la Facultad de Ciencias Veterinarias de la UNLP.,es,216
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,60,"El objetivo primordial es facilitar la comprensién de los procesos fisiopatolégicos de las principales enfermedades médicas, quit",es,129
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,61,"rgicas € infecciosas que afectan a los pequertos animales. Para ello desarrollamos las mismas baséndonos en la etiologia, patogenia, signos, curso y formas de presentacién de las enfermedades. Explicitamos los métodos complementarios ‘cuando la enfermedad lo requiera para arribar al diagnéstico. La descripcién se ‘amplia con el pronéstico, el cual podra 0 no ser modiicado con el tratamiento Respecto de este tiltimo s6lo proponemos los objetivos terapéuticos sin detallar ‘su implementaci6n.",es,494
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,62,"La adicién de fotogratias, esquemas, graticos y cuadros contribuyen a ‘enriquecer el texto y hacer mas amena su lectura.",es,120
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,63,‘A final de cada capitulo y de la obra el lector encontraré un cuestionario para realizar una autoevaluacién de los conceptos aprendidos. También se proporciona biblogratia de consulta para aquellos estudiantes que deseen profundizar sus conocimientos.,es,252
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,64,Estamos convencides que esta obra seré para los estudiantes una herramienta de valor para su aprendizaje.,es,105
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,65,CAPITULO 1 TRAUMATOLOGIA,vi,24
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,66,Mario César Brusa,es,17
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,67,TRAUMATISMOS,vi,12
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,68,Se denominan traumatismos 0 traumas a las lesiones de los tejidos que resultan cuando la accién de diferentes formas de energia vence la resistencia de los mismos. Dicha energia ejerce su accién nociva a partir del contacto con los tejidos.,es,240
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,69,Etiologia,it,9
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,70,"Segin la naturaleza de la energia se distinguen principalmente agentes fisicos, quimicos y mecénicos. Los mismos se constituyen en los agentes etiolégicos de los traumas, cominmente llamados agentes traumaticos vulnerantes.",es,223
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,71,"Los agentes fisicos son fuente 0 emiten calor, radiacién, electricidad, etc., en tanto los quimicos estén representados esencialmente por sustancias Acidas, alcalinas, etc. Los agentes mecénicos son los encargados de transmitirfuerzas <generadas por el movimiento y estén representados por los objetos materiales.",es,313
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,72,"La energia transmitida por el agente es absorbida por los tejidos del organismo y luego transformada o disipada parcial o totalmente. Durante el transcurso de este proceso pueden producirse lesiones de los tejidos, constituyéndose de este modo el trauma",es,253
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,73,"Las propiedades fisicas, estructurales 0 constitutivas de cada agente traumético son elementos de importancia en la determinacién del tipo y caracteristicas del dato que pueden producir en los tejidos. Las lesiones trauméticas producidas por la accién de agentes mecénicos son denominadas contusiones y heridas. Aquellas lesiones 0 traumas originados por efectos",es,362
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,74,"térmicos, inducidos por agentes fisicos o qi quemaduras y congelamientos.",es,73
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,75,"cos, son denominados",es,20
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,76,"Las lesiones traumaticas pueden suttir complicaciones durante su curso y proceso de cicatrizacién. Las principales complicaciones son los flemones, abscesos, fistulas, gangrenas y tilceras.",es,189
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,77,CONTUSIONES,en,11
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,78,Es una lesién traumatica de los tejidos sin que se produzca una solucién de continuidad 0 dato aparente de la piel o mucosa (tegumento) que los recubre. En este caso los tejidos reciben una cantidad anormal o exagerada de energia ‘a través del impacto provocado por un agente traumatic,es,285
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,79,Patogenia,it,9
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,80,"En el punto donde el agente vulnerante toma contacto con el cuerpo ocurre tuna deformacién de los tejidos como resultado de la compresi6n, estiramiento y desgarro de las estructuras profundas. El proceso se inicia a partir del contacto entre el agente y la superficie corporal. La piel resiste la agresion del agente extemo debido a sus caracteristicas de movilidad y extensibilidad. Esta condicién le permite acompafar el recortido de dicho agente y luego transmitir la energia recibida a los tejdos vecinos. (Ver esquema n°)",es,526
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,81,agente,nl,6
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,82,ounect,fr,6
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,83,| | agente,nl,10
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,84,H U e s 0,pt,9
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,85,Esquema n“t. Secuencia de una contusin,es,38
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,86,ouect,fr,5
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,87,"Los tejidos que més répidamente se adaptan a la deformacién tienen mayor probabilidad de salir ilesos del trauma. A medida que la onda de choque o energia cinética avanza en la profundidad de los tejidos u érganos, provoca lesiones en algunos de ellos mientras que en otros no. Esto se debe a que los tejidos que responden mas lentamente se lesionan antes de poder adaptarse o acomodarse a la deformacién a la que son sometidos. En virtud de la diferente constitucién de los tejidos epitelial, subcuténeo, adiposo, muscular, ése0, ele. es que algunos de ellos pueden resultar sin dafios a pesar de encontrarse interpuestos en el camino de la onda de choque.",es,657
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,88,"El tipo, caracteristicas y gravedad de la contusién estan determinados por los ‘componentes inherentes al mecanismo del trauma. Ellos son la zona agredida, agente vulnerante y velocidad.",es,186
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,89,Zona agredida,es,13
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,90,"Las caracteristicas fisicas y estructurales de los tejidos agredidos juegan un papel importante en la determinaci6n del dafo. La resistencia de los tejidos esté relacionada con la cantidad, orientacién y distribucién de sus fibras elésticas, de colégeno y agua que contengan. La piel presenta gran cantidad de fibras elasticas y colégenas orientadas en diferentes direcciones por lo que le confieren mayor capacidad de adaptacién a la deformacién, reduciendo las posibilidades de dafio. Por el contrario, los érganos parenquimatosos que poseen escasa cantidad de fibras colagenas son més fragiles frente a la accién de un agente traumatic.",es,639
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,91,"Los planos tisulares determinan las caracteristicas topogréticas de cada zona, por lo que algunas regiones estén més predispuestas a suftir lesiones como consecuencia de un traumatismo. El codo y otras areas con prominencias éseas son ejemplo de ello. El aplastamiento y la compresién se producen cuando los tejidos quedan interpuestos entre los componentes duros, €! hueso por un lado y el agente traumatico por el otro,",es,421
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,92,Agente vulnerante,nl,17
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,93,"Objetos contundentes como vehiculos, palos, patadas y hasta el mismo suelo actan como agentes traumaticos o vulnerantes. El érea que contacta ccon la superficie corporal debe ser plana o de bordes romos.",es,203
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,94,Velocidad,pt,9
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,95,Es un factor fundamental para determinar la capacidad y especialmente la magnitud del dafio que puede causar un determinado agente. Sin velocidad no ‘existe trauma mecénico. El poder lesivo de un agente esta determinado por su masa y velocidad,es,243
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,96,TIPOS DE CONTUSION,en,18
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,97,"‘Segiin el alcance de los dafios se reconocen contusiones de 1”, 2 y 3 grado.",es,77
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,98,"La contusién de 1"" grado es la mas leve. La fuerza transmitida a los tejidos por el agente traumético es poca. La lesién asienta en los capilares sanguineos, con conservacién del tegumento y de las mallas de tejido conjuntivo que los rodean. La répida coagulacién de la sangre, producto de la ruptura capilar da origen al signo caracteristico de esta lesién que es la equimosis. La ausencia de otros signos locales 0 generales hace que el diagnéstico se realice Unicamente por la observacién de la equimosis. La lesién cursa con desaparicién de los signos por reabsorcién de la sangre. El pronéstico es favorable y no es necesario aplicar tratamiento alguno. (Ver foto nt)",es,672
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,99,"Foto n't. Contusién de 1"" grado",es,31
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,100,"La contusién de 2° grado 0 moderada, reviste una mayor gravedad que la precedente. Los agentes causales y patogenia son similares a los descriptos, pero la fuerza transmitida a los tejidos es mayor que en el caso anterior. El trauma produce ruptura vasos capilares y de mayor tamafio junto con gran cantidad de mallas del tejido conjuntivo vecino, por lo que la sangre extravasada se acumula entre la separacién de los tejidos. Se forma asi un",es,443
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,101,hematoma o un derrame sanguineo. EI hematoma se define como una colecta ‘sanguinea en una cavidad neo formada y limitada por una capa de fibrina. (Ver foto n°2),es,160
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,102,Foto n'2. Hematoma auricular parcial,ro,36
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,103,"El derrame sanguineo es una colecta de sangre pero sin limites definidos. Crece mas lentamente que el hematoma, la tumefaccién es més voluminosa y la coagulacién es tarda. Su presentacion es ocasional. (Ver foto n°3)",es,216
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,104,=,unknown,1
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,105,Foto n°3. Derrame sanguineo cervical,it,36
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,106,Por su localizacién el hematoma puede ser superficial 0 profundo. La signologia que predomina en los superficiales es la tumefacclén de aparici6n,es,145
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,107,"aguda, dolorosa al principio y que tiende @ disminuir con el transcurso de las horas. A la palpacién la tumefaccién presenta caracteristicas blanda,fluctuante © crepitante segiin el tiempo de evoluciin. Cuando el hematoma ocurre en la profundidad de ls tejidos (e). Masculo de un miembro) es dificil de reconocer fen un primer momento. Inicilmente hay dolor debido al trauma y a la presién ejercida por la sangre sobre los teidos vecinos. Podrén aparecer signos de alteraciones funcionales (e}. claudicacién). Las contusiones de 2 grado que alectan visceras u érganos internos y lesionan sus vasos causan hemorragias que se colectan en cavidades (hematérax, hemoperitoneo) o en la luz de la viscera hueca (hematuria, hematemesis, hematoquesia)",es,743
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,108,El curso del hematoma es variable y puede evolucionar hacia la reabsorci6n merced a mecanismos de fagocitosis y endosméticos © complicarse debido a Una infeccién pidgena. Puede ocurir la fagocitosis del componente sblido y quedar la porcién liquida encapsulada por una membrana fibrosa que impide su reabsorci6n. Por tal motive a la palpacién presenta fluctuacién pero no crepitacién. En este caso se denomina pseudoquiste o hematoquiste. También puede organizarse reabsorbiéndose sélo la parte liquida con desarrollo de una formacién fibroconjuntiva de consistencia firme y que con el tiempo es posible que llegue a calcificarse. El pronéstico es favorable si no se presentan complicaciones.,es,692
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,109,El objetivo terapéutico es detener el sangrado y aliviar el dolor. Por lo general se realiza con procedimientos conservadores. La resolucién quirirgica se indica en casos particulares como el otohematoma o hematomas complicados.,es,228
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,110,La contusi6n de 3* grado es la mas grave. Es un traumatismo profundo y la mayor parte de las estructuras alcanzadas por el mismo evolucionan hacia la necrosis tisular. En las primeras horas el tegumento que recubre a la lesién se observa sano macroscépicamente pero en poco tiempo mostraré cambios similares a los ocurtidos en los teidos profundos. (Ver foto n°4),es,363
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,111,"=n Foto n°8. Contusién de $ grado con 4 dias de evolucién El dolor, debido al aplastamiento de tejidos, vasos y nervios, es un signo destacado. El érea de lesién suele ser extensa y el tegumento evoluciona hacia la formacién de un esfacelo. (Ver foto n® §) A la palpacién hay fluctuacién y crepitacion. Es frecuente la aparicién de signos de alteracién del estado general de salud,",es,381
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,112,Foto nt 5. Esfacelo desprendiéndose,es,35
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,113,"El pronéstico es de reservado a grave, especialmente si afecta alguna de las grandes cavidades corporales.",es,106
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,114,"El objetivo terapéutico se orienta a mitigar el dolor, mejorar la circulacién de los tejidos y prevenir los procesos infecciosos con la administracion de drogas analgésicas, antinflamatorias y antibacterianos.",es,209
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,115,HERIDAS,vi,7
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,116,"Es una lesién traumatica de los tejidos caracterizada por una solucién de continuidad del tegumento. En general, la division o separacién del tegumento permite observar los tejidos subyacentes.",es,193
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,117,Etiologia,it,9
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,118,"Los agentes causantes de las heridas estén representados por una amplia variedad de objetos que, acorde a su forma, se los denomina incisos 0 cortantes, punzantes, irregulares, etc. Su naturaleza esta compuesta por metales, vidrios, maderas, etc.",es,246
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,119,Patogenia,it,9
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,120,"La solucién de continuidad se produce cuando el agente etiol6gico toma contacto con los tejidos y ejerce su accién vulnerante por mecanismos de roce, resin, traccién 0 una combinacién de ellos. Cada agente, a través de su ‘acci6n le confiere a la herida caracteristicas particulares. (Ver esquema n*2)",es,301
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,121,agente,nl,6
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,122,ounect,fr,6
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,123,| Lagente,nl,9
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,124,ouect,fr,5
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,125,ougclt,en,6
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,126,Esquema n’2. Secuencia de una heria,es,35
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,127,Signos clinicos,it,15
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,128,Entre los principales signos locales se considera el dolor generado por la disrupcién de los tejidos y subsiguiente desarrollo de procesos vasculares y,es,151
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,129,bioquimicos.,es,12
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,130,"La intensidad del dolor depende de! mecanismo de accién del agente causal extension, profundidad y cantidad de fibras nerviosas seccionadas, entre otros factores. En las horas siguientes de producida la lesién participan del",es,224
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,131,"mantenimiento del dolor los procesos isquémico, inflamatorio 0 infeccioso.",es,74
COMPENDIO DE LAS ENFERMEDADES DE LOS CANINOS Y FELINOS DOMÉSTICOS.pdf,132,La hemorragia esta presente en todas las heridas debido a la ruptura de capilares 0 vasos sanguineos de mayor tamafio localizados debajo del,es,140
