source_file,paragraph_id,text,language,length
Ticks of Dogs - Dog Owners - Merck Veterinary Manual.pdf,24,"Insecticidas antigarrapatas que matan las larvas, ninfas y adultos adheridos. Estos pueden come cote administrarse mediante soluciones spot-on (que se aplican en el lomo y se extienden rapidamente por toda la superficie corporal), aerosoles y polvos. Es importante tener cuidado al seleccionar el producto antigarrapatas adecuado. Consulte a su veterinario para obtener una recomendacién sobre el mejor producto para el control de garrapatas para su mascota. Algunos de los productos que se administran ‘mensualmente para el control de pulgas también controlan eficazmente las garrapatas. ‘Asegirese de informar al veterinario sobre cualquier otra mascota que tenga en casa, ya que esto influird en su recomendacién,",es,716
Ticks of Dogs - Dog Owners - Merck Veterinary Manual.pdf,25,Garrapatas ingurgitadas,id,23
Ticks of Dogs - Dog Owners - Merck Veterinary Manual.pdf,26,"Siu perro esta gravemente infestado de garrapatas, debe llevarlo de inmediato a.un veterinario para que le extraiga las garrapatas. Las infestaciones graves no solo dahan gravemente la piel, sino que también aumentan las probabilidades de anemia, pardlisisy otras ‘omplicaclones. Su veterinarlo es quien mejor puede brindarle a una mascota gravemente Infestada el cuidado que necesita. Es probable que estas mascotas deban ser hospitalizadas.",es,442
Ticks of Dogs - Dog Owners - Merck Veterinary Manual.pdf,27,"Incluso si su mascota solo ha contraido unas pocas garrapatas, debe revisarla para detectar alguna de las muchas enfermedades transmitidas por estos pardsitos. Revise cualquier zona de la que haya extraido garrapatas. Sila picadura de una garrapata se enrojece 0 se inflama, es recomendable acuai al veterinario de inmediato.",es,325
Ticks of Dogs - Dog Owners - Merck Veterinary Manual.pdf,28,"‘Mantener a los animales alejados de las 2onas propensas a las garrapatas es la medida mas eficaz para controlar la exposicin, La mayoria de las garrapatas viven en micrahabitats especific, coro la hierba alta o los limites entre las zonas boscosas y el césped. La destruccién de estos microhdbitats reduce la cantidad de garrapatas. liminar la hierba alta y la maleza, as como podar la vegetacién, puede ayudar a proteger a su animal. El tratamiento de la vegetacién con insecticidas puede reducirligeramente el riesgo de garrapatas. Sin embargo, no se recomienda su uso generalizado debido ala contaminacién ambiental y al coste del tratamiento en grandes areas.",es,664
Ticks of Dogs - Dog Owners - Merck Veterinary Manual.pdf,29,Para mas informacion,es,20
Ticks of Dogs - Dog Owners - Merck Veterinary Manual.pdf,30,Ver también contenido profesional sobre garrapatas.,es,51
Ticks of Dogs - Dog Owners - Merck Veterinary Manual.pdf,31,nepsuonamertvetmanualconidog onmeriinsrder of dogs of dogs,en,58
Ticks of Dogs - Dog Owners - Merck Veterinary Manual.pdf,32,19° “Tks of Bops-Oog Owners- Meck Vetennary Manual,en,50
Ticks of Dogs - Dog Owners - Merck Veterinary Manual.pdf,33,"& merck © 2026 Merck C, ne, Rahway. NJ EE. Uy Sus ilaes Teds ls derechos reservados.",en,84
Ticks of Dogs - Dog Owners - Merck Veterinary Manual.pdf,34,nepsonua mertvetmanuaconidog ooneriinsrders of dogs ofdags,af,58
