source_file,paragraph_id,text,language,length
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,20,"ans. 6i1 eM Fles and Mosquitoes of 9s Dog Owners - Merck eternity Manual El diagndstico se realiza por la aparicién de heridas Por mordeduras en el animaly, en algunos cases, Lag plagas que molestan a por la presencia de moscas, Las moscas negrasson tus mascotas: las moscas pequetias y pueden esconderse en el pelaje. Las hembras adultas prefieren alimentarse al are libre durante el dia. Dado que las moscas negras se reproducen en arrayos, se debe mantener alas, ‘mascotas alejadas de ellos, especialmente durante ia, para limitar la exposicin a las moscas. Los repelentes de insectos de venta libre pueden ayudar 9 man ‘a mantener las moscas alejadas de las mascotas.",es,671
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,21,"Los duetios de mascotas suelen tener poco control sobre la presencia de moscas negras. Debido a que es dif, costoso y puede daar el medio ambiente, el control de la mosea negra en toda e! rea suele ser mejor realizado por la cludad, el condado u otras agenclas gubernamentales,",es,277
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,22,"INC, RAHWAY, Ny, EE. UU. SUS FILIALES. TODOS LOS DERECHOS RESERVADOS.",de,69
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,23,"Infestacion de larvas de mosca de la tierra (gusanos, cuterebriasis)",es,68
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,24,"Esta infestacién parasitaria de perros y gatos es causada por moscas de roedores o conejos, que son diferentes especies de Cuterebra. Lo moyorio de las especies de moscas vven solo en una especle «de animal. Sin embargo, a mosco Cuterebra del conejo es una plaga comin en perros y gatos. En raras ocaslones, los perros y gatos también pueden verse infestados por moscas de la guerra (que son tipos de la especie Hypoderma }o por la mosca de los humanos ( Dermatobia hominis.",es,474
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,25,"Las moscas Cuterebra adultas son grandes, parecidas a abejas, no se aimentan ni ican. Las hhembras depositan huevos en pledras o vegetacién. Los perros seinfestan al pasar por zonas contaminadas. Las infestaciones son mas comunes en verano y otofo, cuando las larvas crecen y pproducen una hinchazén en la piel de aproximadamente 1 centimetro de didmetro. Se observan fortincules alrededor dela cabeza, el cuello y el tronco. El pelo suele estar enmarafiado y la plel hinchada. Los forunculos pueden ser dolorosos y supurar. Las larvas también pueden desarrollarse en el cerebro, la nariz, la garganta y los pérpados.",es,617
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,26,"El diagnéstico definitive se realiza cuande el veterinario detecta las larvas. Los fordinculos sospechosos deben ser examinados culdadosamente por un veterinario. No se debe presionar el fordnculo, ya que esto podria romper la larva y provocar una infeccién secundaria o, en raras ocasiones, una reaccién anafllctica (alérgica grave) La curacién puede ser lenta después de que el veterinario extaiga las larva.",es,410
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,27,tpt merchvetmanusl comidog-onnerikin dvadersofdogeiesand.noequtoee of dogstStble fies s2207187,af,94
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,28,ans. 6i1 eM Fles and Mosquitoes of ngs Dog Owners - Merck etsrinay Manual,en,73
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,29,Mosquitos del ojo,es,17
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,30,"Los mosquitos oculares 0 moscas oculares son muy pequefios, de tan solo 15 a 25 milimetros (0,06 2 0,1 pulgadas) de largo. Estas diminutas moscas suelen congregarse alrededor de los os, ‘aunque algunas especies se sienten atraidas por los érganos genitales, Se alimentan absorbiendo ‘moco, pus y sangre. En las regiones desérticas y montafiosas del sur de California, las moscas adultas estn presentes durante todo el ao; son més numerosas de abril a noviembre, Durante los meses de mayor actividad, se observan temprano por la mattana y a final de la tarde. A ‘menudo se encuentran en zonas de soma profunda, entre arbustos densamente plantados 0 a la sombra de un edificio.",es,675
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,31,"I diagnéstico se basa en la aparicién de signos en el animal y,en muchos casos, en la presencia del insecto causante. Los mosquitos oculares se parecen mucho a las mascas domésticas en ‘miniatura. Los repelentes de insectos, como los recomendados para mosquitos, pueden aliviar temporalmente lainfeccin. Asegirese de seguir las recomendaciones de su veterinario al usar repelentes. Los programas comunitaris de control de mosquitos también reducen la cantidad de ‘mosquitos oculares en la zona. Sin embargo, una vez que el insectcida se dspersa, mas ‘mosquitos adultos invaden la zona,",es,585
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,32,"Tabanos, tabanos de ciervo y otras moscas de animales grandes",es,61
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,33,"Los tabanos ( especies de Tabanus y los tabanos (especies de Chrysops ) son grandes (hasta 3,5, centimetros de largo), corpulentos y robustes. Son voladares veloces con alas poderosas y ojos ‘muy grandes. Las hembras pueden alimentarse de la sangre de cualquier animal vertebrado, Incluidos los perros, aunque estas moscas suelen preferircaballos, clervos y ganado. Los machos ‘nunca se alimentan de sangre; en cambio, se alimentan de néctary poten de plantas. En comparacién con otras moscas, consumen mayores cantidades de sangre en una sola alimentacién. Al igual que otras moscas, pueden transmitir bacterias o virus. El control de estas, ‘moscas es difcl,Algunos insecticidas pueden ser efectives, pero podrian tener que usarse en diferentes dosis, Su veterinarlo puede aconsejarle sobre los productos y las dosis mas efectivas para su mascota,",es,849
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,34,"Gusanos (miasis, miasis)",lt,24
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,35,"La infestacién por larvas también se conoce como miasis, miasts o simplemente miasis. Las ‘moscas domésticas, los tabanos, las moscas azules, las moscas de la botellay las moscas de la carne ponen huevos en las heridas de la piel de cualquier animal incluido un perro) que tenga, tna herida infectada. En los cachorras recién nacides, el cordén umblical en proceso de cleatrizacln es un lugar atractivo para la puesta de huevos de las moscas. Las heridas por",es,458
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,36,nepsuowa merhvetmanuaconidog ooneriinsrder of dogsiesandimasguitoes of ogstStubl Fes 3207187 “s,af,95
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,37,"ans. 6i1 eM Fles and Mosquitoes of Oogs-Dog Owners - Merck eterinay Manual ‘mordeduras suelen ser el punto de inicio de la infeccién en perros mayores. E pelaje lenmarafiado y contaminade con heces también atrae a estas moscas, Los huevos depositades en 1 pelaje contaminado producen larvas que se desplazan répidamente a cualquler herida Infectada. Una vez dentro de la herida, las larvas invaden répidamente el tido circundante.",es,430
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,38,"Los perros afectados suelen presentarllagas rojas yelevadas en la zona afectada o cerca de ella, Pueden verse larva en la laga o herida. No intente eliminar las larvas usted mismo; es necesario que su veterinariolimpie la herida y las elimine. En a mayoria de los casos, seré necesario sedar 0 anestesiar a su mascota para eiminar las larvas.",es,342
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,39,"Encontrarlarvas en una llaga 0 herida es el método habitual de dlagnéstico, Sse necesita o se desea identificar con precisén la mosca, se pueden enviar las larvas a un laboratorio para su Identificaciin, Dado que las primeras larvas en una herida suelen crear condiciones favorables para otras moscas, el stio de ataque puede contener larvas de mas de un tipo de mosca.",es,369
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,40,"Tratar todas las heridas abiertasy controlar la presencia de moscas son dos medidas que puede tomar para proteger a su mascota de las plcaduras. Las heridas ablertas deben ser evaluadas por un veterinario. Después del tratamiento inci, siga las recomendaciones desu veterinario para el culdado continuo. igualmente importante es el bafio el aseo rutinarios de su mascota, ‘Mantenga a su perro limpio y no permita que se acumule erina ni heces en su cuerpo.",es,456
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,41,"Finalmente, si es posible, mantenga a su mascota en una zona libre de moscas, protegida con ‘mosquiteras, Para controlar las moscas en la zona, asegirese de retirar toda la basura y los desechos animales en descomposici6n. Todos los contenedores de basura deben estar bien tapados. Elimine el agua estancada, especialmente los lugares donde se acumula materia organica (incluidos los desechos del jardin). En las perrerasy patios, se deben retirarlas heces y layar las zonas de miccién a diario, especialmente durante los meses célidos.",es,536
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,42,"La pseudomiasis(falsa infeccién) ocurre cuando se han consumido larvas de mosca y se encuentran en el tracto digestivo de un perro, Perros, gatos y otros animales consume las lavas al acicalarse o al comer carne infestada. En la mayorla de los casos, estas lavas pasan al animal sin digert, La pseudemlasis también puede ocurrir cuando los duefos llevan muestras fecales no frescas al veterinario. Las moscas pueden haber puesto sus huevos en las heces, lo que permite el desarrollo de las larvas. Les duefos pueden confundi las larvas con “gusanos” (pardsitos Intestinales),",es,575
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,43,Gusanos barrenadores,es,20
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,44,"Ciertas especies de moscas son conocidas por sus larvas lamadas gusanos barrenadores (lamades asi por su forma similar a la de un tornillo de madera). Exsten dos tipos de gusanos barrenadores, pero rara vez afectan a los perros. Estos incluyen el gusano barrenador primario 0 del Nuevo Mundo (presente en América Central, América del Sury el Caribe) y el gusano barrenador del Viejo Mundo (presente en Africa, India y el Sudeste Asitlco) Gracias a un",es,450
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,45,nepsuowa merhvetmanuaconidog ooneriinsrder of dogsiesandimasguitoes of ogstStubl Fes 3207187,af,92
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,46,"ans. 6i1 eM Fles and Mosquitoes of gs Dog Owners - Merck eterinay Manual Importante programa internacional de erradicacién, actualmente no se encuentran gusanos barrenadores en Estados Unidos ni México.",es,202
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,47,"Las larvas del gusano barrenador deben allmentarse de carne viva para sobrevivir. Invaden heridas cutdneas frescas y no contaminadas de los animales. E liquide que drena de las heridas Infectadas por el gusano barrenador atrae mas moscas. La herida puede agrandarse considerablemente debide ala infestacién riitipley, a menos que se trate, suele causar la ‘muerte del animal",es,374
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,48,"El tratamiento de la miasis consisteen la eliminacién de los gusanos, la impieza de la herida y la administraci6n de medicamentos para controlar la infeccién y reducir las molestias del perro. Si su mascota desarrolla una infestacin de gusano barrenador, su veterinario debe informar alas autoridades estatales y federales correspondiente,",es,339
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,49,Mosquitos,pt,9
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,50,"Los mosquitos pertenecen a la familia Culiidae. Son diminutos y fragiles, pero posiblemente los mds voraces de los mosquitos hematéfagos. Se han descrito unas 200 especies en todo el mundo, pero solo unas 150 se encuentran en las regiones templadas de Norteamérica",es,264
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,51,"Los mosquitos suelen poner sus huevos en la superficie del agua estancada. Incluso pequefias, cantidades de agua estancada pueden atraerlos. Puede reducir la cantidad de mosquitos cerca de su casa asegurdndose de que no haya agua estancada, Retire o voltee cualquer recipiente que pueda acumular agua y revise las canaletas para asegurarse de que corran lbremente; el agua estancada en las canaletas es un lugar ideal para los huevos de mosquito, Una gran cantidad de ‘mosquitos puede reproducirse a partir de huevos depositados en cantidades relativamente pequetias de agua,",es,575
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,52,"Solo los mosquitos hembra se alimentan de sangre. Molestan a animales y humanos, causan hemorragias y transmiten enfermedades, Si bien son conocldos por propagar enfermedades como la malaria, la flebre amarila, el dengue y la elefantiasis en humanos, en medicina veterinaria también se les conoce por transmitir la dicollariosis a perros y gatos.",es,346
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,53,"Es dif proteger a su perro de los mosquitos, especialmente si pasa mucho tempo al aie libre. Puede reducir la exposiciin alas mosquitos al are libre evtando pasearla temprane por la ‘mafana 0 al anochecer. Esas son las horas en que los mosquitos son mas actives. Los animales sensibles,incluides los cachorros, deben alojarse en edificios cerrados o can mosquiteras,y los ‘mosquitos que estén dentro deben eliminarse con un insecticida seguro. El imidacloprid es un ‘medicamento t6pico que puede usarse en perros (pero no en gates) para repeler mosquitos hembra adultos hasta por 4 semanas. Los mosquitos no se sienten atraidos por la uz, por lo que los matamoscas elécticos no ayudan a controlarlos; de hecho, pueden ser dafinos porque destruyen a los insectos que se alimentan de ellos.",es,788
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,54,nepsuowa merhvetmanuaconidog ooneriinsrder of dogsiesandimasguitoes of ogstStubl Fes 3207187,af,92
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,55,ans. 6i1 eM Fles and Mosquitoes of ngs Dog Owners - Merck etsrinay Manual,en,73
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,56,Moscas de arena,es,15
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,57,"Los flebétomos son mas numerasos en las reglones tropicales y subtropicales, Son diminutos (de 1,5.a 4 milimetras de largo)y tienen alas peludas similares alas de la polilas, Las hembras de flebstomos tienen piezas bucales perforantes y se alimentan de la sangre de diversos animales de sangre callente, como perros y humanos. Suelen ser activos solo de noche y, a diferencla de las ‘moscas negras, on voladores débiles. Durante el dia, os flebtomes buscan refugio en gretas y cuevas, enla vegetacién y en lugares oscuros, como edificios. Se reproducen en ambientes ‘oscures y himedes con abundante materia orgénica que stve de alimento a las larvas",es,649
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,58,"La evidencia de pequefias heridas por mordeduras es el signe habitual. Rara ve2 se encuentran ‘moscas en animales. Las moscas dela arena son un huésped intermediario dela leishmaniasis, na enfermedad causada per un pardsito que infecta los glébulos blancos y las células de los, capllares, el bazo y otras érganos de humanos, perros, gatos y caballos.",es,351
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,59,"I control eficaz de los flebbtomos no suele ser posible com la pulverizacién convencional de Incecticidas, ya que los riaderos son dificles de alcanzar. La eliminacién de la vegetacién densa ayuda a controlarlos en exterlores. A menudo, las flebtomes se controlan come efecto secundario de los programas de control de mosquites. Algunes collares medicados pueden ayudar a proteger alos perros de las picaduras de Nebétomos.",es,423
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,60,Moscas de establo,es,17
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,61,"Las moscas de os establos (Stomoxys calctrans) a menudo se denominan moscas domésticas picadoras. Estas moscas tienen aproximadamente el mismo tamafio que las moscas domésticas y se parecen mucho a ellas, pero son dvidas hematéfagas. Tanto las moscas de los establos machos como las hembras se alimentan de sangre. Se encuentran en todo el mundo. En Estados Unidos, ‘son mas comunes en los estados del medio oeste y sureste. Los caballos son el huésped preferido de las moscas de los establos, aunque se sabe que se alimentan de las puntas de las orejas de los perros con orejas puntiagudas, especialmente los pastores alemanes. Se sabe que las moscas de los establos transmiten antrax, surra y anemia infecciosa equina. Las buenas précticas de saneamlento pueden reducir la poblacién de mescas de los establos hasta en un 90%. Las areas a lolargo de las hileras de cercas, debajo de los comederos o donde se pueda acumular estércol, ppaja © materia en descomposicién deben mantenerse limpias. La aplicacién mensual de un Insecticida que contenga imidaclopridy permetrina repele a estas moscas y evita que se alimenten de perros, pero el producto no mata a este tipo de mosca picadora",es,1184
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,62,Moscas tsetsé,ca,13
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,63,nepsuowa merhvetmanuaconidog ooneriinsrder of dogsiesandimasguitoes of ogstStubl Fes 3207187,af,92
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,64,ams.s1M Fles and Mosquitoes of Oogs-Dog Owners - Merck eterinay Manual,en,70
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,65,"Las moscas tsé-ts¢( especle Glossina ) son importantes moscas hematéfagas que se encuentran en partes de Africa, Son huéspedes intermediarios de los tripanosomas que causan enfermedades mortales come la enfermedad del suefo africana en humanas y la nagana en animales domésticos. Tanto caballos como perros pueden mori por infeccién por tripanosomas, Los principales sintomas de la enfermedad son flebre ntermitente, anemia y pérdida de peso.",es,442
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,66,"El control de la mosea tsé-tsé es fundamental para controlar la nagana yla enfermedad del suerio africana. Las trampas para moscas tsé-ts6, la limpieza de arbustos, las mosquiteras, los repelentes de insectos y los insecticidas son las técnicas de control tradicionales. Recientemente, los programas de lberacién de moscas tsé-sé macho estériles han ofrecido esperanzas de un procedimiento de control efieazy respetuoso con el medio ambiente para estas peligrasas",es,463
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,67,Para mas informacion,es,20
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,68,Ver también contenide profesional sabre mascas y masauitos,es,58
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,69,"& merck (© 2026 Merck &Co, Inc, Rahway NJ EE, UU. us filles, Todos los derechos reservados",es,90
Flies and Mosquitoes of Dogs - Dog Owners - Merck Veterinary Manual.pdf,70,nepsuowa mertvetmanuaconidog oonerincsrder of dogsiesandimasgutoes of agstStubl Fes vS207187,af,92
